주말에 하실 거예요?	평일에 할 거예요
차이티 라떼 시키면 얼음물 주나요?	얼음은 따로 준비해 드릴 수 있습니다
포인트 적립 이런 것도 없어요?	없습니다
그러면 저희들 가지러 가면	할인 없습니다
몇 인분 필요하세요.	넉넉하게 2kg정도 하면 될 거 같습니다.
아메리카노 한 잔에 얼마인가요?	3500원입니다
라테 한 잔에 샷이 몇 개 들어가나요?	샷은 2개 들어갑니다
세일하는 것은 어떤 거인 가요?	나물류가 지금 3개에 만 원이에요
여기가 생긴지 얼마나 됐어요?	일 년 반 정도 되었네요
많이 매워요?	맵기는 주관적이라서요
시럽은 어느 쪽에 있나요?	오른쪽으로 보시면 있습니다
시럽은 어디에 있나요?	왼쪽 판매대 쪽에 있습니다
곰탕은 어디로 드릴까요?	여기로요
계산할게요	6000원입니다
명절에 쓸 시루떡은 미리 주문 안해도 되나요?	시루떡 한 되는 바로 구매하시면 돼요
컵 사이즈는 몇 종류가 있어요?	스몰, 레귤러, 라지 3종류 있어요
돼지고기 앞다릿살도 주세요	앞다릿살 2근 드릴게요
사이드 메뉴는 후렌치 후라이 괜찮으시구요?	어니언 링으로 바꿀게요
초코 스콘 아직 남았나요?	초코 스콘은 아직 남아 있어요
딸기 한 팩에 얼마예요?	이건 5000원이고, 그 위에 있는 건 7000원이에요.
물 좀 갖다 주세요	여기 있습니다
휘핑크림 올려드릴까요?	많이 주세요
물어보고 전화를 드릴게요. 전화번호 같은 거 있나요? 티 멤버십  같은 것도 할인 되나봐요?	다 할인 가능하세요
얼마 정도 걸리지요? 세 마리 하려면요	시킬 때마다 다릅니다 지금 바로 하면 40분에는 나갑니다.
카드로 결제해주세요	준비되면 진동벨로 알려드릴게요
폭죽 3개 주실 수 있나요?	폭죽 3개 가능하세요
영업 시간이 어떻게 되나요?	아침 9시 30분부터 저녁 9시까지 해요
샌드위치 데워 줘요?	샌드위치는 바로 만들어서 나오기 때문에 따뜻합니다
반찬요	반찬은 좀 있다가 드릴께요
탕수육 소자 보다 더 작은 양도 있나요?	아뇨 이게 제일 작아요
카페라테 얼마에요?	4500원입니다
여기 앉으셔도 되고 불편하시면 칸막이 쳐져 있는 안쪽에 앉으셔도 돼요	안쪽에 갈게요
드시고 가시나요?	조금 마시다가 갈 거에요
두부조림이랑 동그랑땡 고사리 포장해주세요	포장해 드릴게요
여기 근처에 현금지급기 있어요?	제일 가까운 게 대구은행 있어요 큰길로 나가서 건너야 해요
포인트카드 적립되나요?	됩니다
양념치킨 1마리 가져다주세요	배달료까지 19500원입니다
김치는 오늘 새로 한건가요?	바로 막 담근거에요
포크는 몇 개 드릴까요?	두 개 주세요
빅맥세트 얼마에요?	4500원입니다
김치찌개용 돼지고기 좀 주세요	돼지고기 반근 드릴게요
향이 좋으니 5개 구매할게요.	대량구매하시니 샘플도 챙겨드릴게요.
이거 말고 조금 작은 건 없나요?	이쪽 16000원짜리 있습니다
연유랑 커피가 잘 어울려요?	원래 스페인가면 사람들이 에스프레소에 연유만 뿌려서 먹거든요
오늘 상태 좋은 고기 추천해주세요	소고기와 돼지목살 추천해요
제일 매운 단계는 얼마나 맵죠?	엽기떡볶이랑 비슷해요
시루떡 만사천원짜리는 한 몇쪽 나올까요?	시루떡 만사천원짜리는 여섯쪽이에요
네 더 필요하신건 없으세요?	없어요
밥 종류는 안 되나요?	밥 종류는 메뉴판 뒤쪽에 있어요
차 갖고 오면 잠깐 세워놔도 괜찮나요?	주말에는 매장 앞에 주차하셔도 됩니다
오늘 영업하시나요?	정상 영업중 입니다.
햄버거에 치즈 추가 될까요?	해드릴꼐요
대기번호는 어디서 확인할 수 있어요?	영수증에 대기번호도 같이 써있습니다
여기 안동찜닭으로 약간 매운맛으로 주세요	반 마리요
배달도 되나요?	배달도 해드립니다
육회 안 되지 싶은데요, 저거 좀 며칠 된 건데 괜찮아요?	괜찮아요, 겉에 좀 정리해서 먹으면 안 되나 싶어요
라테는 어떤 종류가 있나요?	녹차 바닐라 헤이즐넛 라테가 있습니다
한우 안심은 300g에 얼마나 하나요?	1등급 한우인 경우, 안심은 2만 원 정도 해요
아메리카노 따뜻한 거 하나 주시고, 바닐라 라떼는 어떤 거에요?	바닐라 시럽 들어간 거 입니다
반찬 맛있는 거 추천해 주세요	오늘은 진미채볶음이랑 감자볶음이 잘 나가네요
허브티 어떤 게 있어요?	캐머마일 그리고 페퍼민트 있어요
여기 카드요	전화번호 불러주세요. 계산 도와드릴게요
얼마나 하실 건가요?	한 말하려고요
오늘 영업하시나요?	영업합니다
주문할게요	주문 도와드리겠습니다
무슨 동이십니까?	동구 신천동이요
어떤 것으로 해드릴가요?	갈치조림으로 해주세요.
총 얼마인가요?	32,000원 입니다.
초는 몇 개 드릴까요?	초는 35개 주세요
사과만 포장으로  가능한가요?	가능합니다.
적립카드는 쿠폰 말씀하시는거에요?	쿠폰 같은거요
단무지 많이 주세요	잠시만요
오늘의 커피는 어떤 건가요?	오늘의 커피는 과테말라입니다
당근 케이크 같이 주세요	알겠습니다
여기 화장실 혹시 어디 있어요?	화장실 오른쪽에 가시면 안쪽에 있어요
시럽은 조금만 넣어 주세요	시럽은 조금만 넣어 드리겠습니다
네 어디십니까	상인대성 스카이렉스 102동 1503호요
오늘 소 들어오는 날인가요?	소고기가 지금 막 들어와서 해체해서 신선해요
요거 앞에 꺼는 한 박스에 얼맙니까?	그 과일은 한 박스에 43000원이에요
체인점이에요?	아뇨
카드결제로 가능하죠?	카드결제 가능합니다
며칠 전에 예약을 해야 돼요?	하루 전이라도 예약하시면 되는데 예약이 많아서 방을 하시려면 미리 예약하시면 좀 낫죠
빵 종류 상관없이 열 개 만 원이에요?	열 개 만 원 행사중이에요
배달지가 어디신데요?	동호쪽입니다
사장님 특별히 차 댈 데는 없죠?	주차장은 없어요
생일 케이크를 하려고요	케이크는 쇼케이스에 종류별로 있어요
문 닫는거는요?	아홉 시요
알리오 올리오는 많이 매워요?	맵지는 않아요
포장 같은 거도 돼요?	아뇨 포장은 안돼요
파김치는 가격이 어떻게 되나요?	한 팩에 6천 원인데 두 팩하시면 만 원에 드려요
2명인데요	안녕하세요 이쪽으로 오세요
쿨피스 큰 거로 하나 주세요	결제 도와드리겠습니다
점심때는예?	시작은 11시요
네 혹시 남으면 포장 가능 한가요?	가능합니다
사과 1개 당 얼마인가요?	사과는 1개씩은 판매하지 않아요.
케이크 종류가 여기 있는게 전부인가요?	원하시면 주문제작도 가능합니다
삼겹살은 국내산인가요?	삼겹살은 수입품이에요
네 저녁에 손님 오면 시키려고 하는데요. 후라이드 종류는 몇 가지에요? 부위 가요. 전체 닭 한 마리만 하나요?	후라이드는 한 마리만 합니다
전화로 일곱시에 예약했는데요	여섯 분 자리로 안내해드릴게요
그거는 도우 두께 정할 수 있나요?	정할 수 있어요
목살은 어때요, 맛있나요?	윤기 있는 거 좋아하시면 삼겹살이 낫고, 촉촉한 거 좋아하시면 목살이 나아요
사장님은 식당 고기 전문이시죠?	저희는 대량으로 나가는 전문이죠
빨대는 어디있나요?	왼쪽에 있습니다
어떤 게 잘 나가요?	세트 메뉴도 많이 나가고요 단품 경우에는 떡볶이, 튀김 취향대로 골라서 드세요
영수증 주시고, 여기 주차는 어디에 해요?	주차는 주변 건물 주차장 이용하시면 돼요
떡볶이랑 순대 튀김 1인분씩 얼마인가요	2500원씩 7500원 입니다
이 가격하고 다르네요?	백짬뽕이 팔천 원인데 홀에서 드시면 육천 원이라서요
빵 몇시쯤 나와요?	빵 나오는 시간은 안 정해져 있어요
이렇게 두 개 주세요	주문하신 것 나왔습니다
이 빵은요?	5000원 입니다
네 주소말씀해주세요	확인되셨습니다
예 따뜻하게 주세요	할인해서 총 오천 원입니다
36쪽하고 팥시루떡이 낫겠죠?	.
구운 도너츠는 여기서 직접 굽는다 그랬죠?	저희가 직접 굽는 도너츠입니다
배달 어디까지 해주세요? 먼 곳도 되요?	가까운 곳은 직접 배달하고, 먼 곳은 퀵으로 해요.
혼자 왔는데 어디 앉을까요?	앞에 편한데 앉으세요
장조림은 몇 일까지 보관가능한가요?	일주일 가능합니다.
국은 뭐 있어요?	콩나물국 뭇국 있어요
이거 물김치는 가격이 어떻게 하는데?	삼천원씩이에요
초코라떼 레귤러 사이즈 따뜻한걸로 테이크아웃하시는거 맞으세요?	맞습니다
이거 고추 넣어서 먹어야 해요?	매콤한 거 좋아하시면 넣고요
월로 하면 얼만데요?	월로 하면 24만 원이에요
여기 빵 구운 거 이거 여기서 안 먹고 사 가가도 되죠?	빵은 사 가셔도 돼요
소떡소떡은 맛있어요?	제 생각에는 그런대로 괜찮은 거 같아요
여기는 스시만 있나요?	회전초밥 전문점이라서 스시만 있어요
안녕하세요 혼자 식사돼요?	1.0
콜드브루 커피 있나요?	콜드브루 커피 있어요
컵홀더 어디있나요	오른쪽에 있습니다
네 뼈로 하까요 순살로 할까요?	순살로 해주세요
여기 몇 시까지해요?	11시 50분까지 합니다
포인트 적립있어요?	저희는 포인트 적립 제도가 없습니다
과일주스는 생과일인가요?	냉동이에요
케이크 주문해야 되나요?	오신 김에 케이크 주문 하시면 좋죠
배달도 가능해요?	가능합니다
은색 텀블러 얼마에요?	텀블러 뒤에 가격표 확인 가능합니다
김치 종류가 몇 가지가 있나요?	총각김치 배추김치 파김치 이렇게 세 종류가 있어요
차돌박이 있어요?	차돌박이 있어요
일반영수증 하나 주세요	신세계 상품권으로 팔천칠백 원 결제해드리겠습니다
드시고 가시나요?	포장이요
순대국이랑 얼큰 순대국이랑 차이점이 뭐죠?	얼큰 순대국에는 다대기랑 내장이 조금 더 들어가요
혹시 먹다가 음식이 남으면 포장도 가능한가요?	요청해주시면 포장해드리고 있어요
혹시 소갈비구이대신 회로 변경도 가능한가요?	가능합니다만 회를 좋아하시면 4만원짜리 드시고 따로 회를 추가하시는게 더 나으실겁니다
전부 한 개씩 주세요	금방 포장해드릴게요
고기는 다 국내산이에요?	고기 전부 국내산이에요
CJ one 포인트 번호로 적립할게요	앞 쪽에 번호 입력해주세요
네 쿠폰 사용 하려고 하는데요	등록된 000 주소지로 배달 해드리겠습니다
그럼 치즈버거 세트로 포장해주세요	알겠습니다
네 그럼 예약자분 성함과 연락처를 부탁드립니다	이름은 김영수 연락처는 010 1234 5678 입니다
뼈가 생각보다 크네요?	뼈가 작은 게 없어요
쇼핑백에 담아 주실 수 있나요?	쇼핑백은 50원입니다
여기 얼마죠?	6500원요
요즘 사과도 나오나봐요?	이제부터 철이에요
일요일도 여나요?	일요일도 열죠
사장님 꿀떡은 없어요?	오늘은 다 나갔는데 어떡하죠
계산할게요	36000원입니다
얼마나 기다려야 하나요?	10분 정도 기다려주세요
그건 얼마예요?	만 구백 원이요
세 명이면 한 마리 반은 해야 되는 거 아니에요?	한 마리 반은 너무 많아요
주문 들어갔어요?	방금 들어갔어요
결제는 선결제, 후결제 어떤 걸로 하시겠어요?	일시불로 선결제 하겠습니다
삼성페이로 결제할게요	이쪽에서 결제 도와드릴게요
점심돼요?	이쪽으로 앉으세요
휘핑 올려드릴까요?	탑처럼 쌓아주세요
와퍼주니어세트 드시고 가시나요?	먹고 갈 거에요
바닐라 라떼는 어떤가요?	바닐라 라떼는 커피랑 우유랑 바닐라 시럽 들어간거에요
떡국 같은 건 안되죠?	중화요리 집이라 안되죠
햄버거나 세트 메뉴는 뭐 있어요?	같이 음료 있는 거는 이거에요
야끼 우동이 쟁반 우동이에요?	볶음 짬뽕이에요
그러면 단체로 하면 좀 할인되는 건 있어요?	캔 콜라가 무료로 나가요
음료는 뭐가 있어요?	음료는 뽑아마시는 탄산 있고요 냉장고 보시면 여러 가지 있어요
제가 아까 영수증 안받았는데	영수증 드릴게요
디저트가 필요한데 커피 같은 건 안 나와요?	따로 없어요
아이스 아메리카노랑 밀크티 차가운 거랑 치즈케이크 하나 주세요	지금 치즈케이크가 다 팔려서요
어떻게 판매해요?	작은 거 한 봉지에 오천 원이고 큰 건 한 봉지에 팔천 원입니다
만약에 감자튀김 하나를 안하면 뭐가 더 싸죠?	콜라만 하시면 감자튀김 하나 안하시는게 더 싸죠
목살은 얼마예요?	목살은 1근에 만 이천 원이에요
테이크 아웃하면 가격이 더 저렴한가요?	아니요, 테이크 아웃해도 가격은 똑같아요
딸기는 얼마에요?	이 딸기는 13000원이고, 15000원, 16000원, 19000원까지 있어요
명란 젓은 얼마씩 해요?	통에 들은 거는 만 원이에요
카드로 결제할게요	감사합니다
요거는 얼마에예?	그거는 3천원이에요
저 간장게장 한 팩이랑 버섯 조림 두부조림 한 팩씩 주세요	서비스로 멸치조림 조금 넣어드릴게요
이쪽 괜찮으세요?	여기 괜찮아요
1인분은 안되죠?	1인분은 안 되지요
다른 추천빵은 어떤 빵이 있나요???	팥 좋아하시면 요즘 앙버터 빵도 잘 나갑니다.
요즘 제철 과일이 뭔가요?	귤입니다.
세일 하시는거에요?	지금 세일하고 있어요.
카드 계산 가능한가요?	저희는 현금만 받아요.
쿠폰 주시나요?	드릴게요 잠시만요
네, 화장실은 어디 있습니까?	엘리베이터 옆에 있고, 키 갖고 가세요
그럼 이렇게 3개 주세요	5천 원입니다
한식 되나요?	한식 됩니다.
자색 고구마는 어떤 맛이에요?	자색 고구마와 우유로 만든 음료입니다
토피넛 라테 따뜻하게 하나요	4천500원입니다
톨 사이즈면 몇미리죠?	저희가 16온스로 계산을 하는데 이게 레귤러고 이게 톨입니다
메뉴는 누가 만드는 거예요?	사장님이 직접 만드십니다
아메리카노 제일 작은 사이즈가 뭐에요?	숏 사이즈 있어요
커피 말고 차 종류는 뭐가 있나요?	허브 차나 국화차가 많이 나가요
애들은 어떤 프라페를 좋아하나요?	아이들은 쿠키프라페를 많이 먹어요
양이 너무 많은데 저 이제 식사하고 와서 커피 메뉴판은 어디 있나요?	메뉴판은 앞에 있고, 커피 말고 차도 있어요
소고기 얼마나 드릴까요?	소고기 3명이 먹으려 해요
너무 오래 기다리게 해드리니 서비스로 웨지감자 같이 보내드릴께요	그렇게까지 안해주셔도 되는데 감사합니다
가래떡 한되 시루떡 한되 그렇게 주문해도 되나요?	떡은 한 되씩 주문하셔도 돼요
그럼 비슷한 맛의 커피가 있나요?	딜라이트 라테가 있습니다
네, 더 필요하신 것은 없으신가요?	필요한 거 없습니다
딸기 어떻게 해요?	딸기 킬로에 2만 원이에요.
네 드시고 가시나요?	앉아서 잠시만 기다려주세요
샷 하나 추가에 얼마에요?	샷 추가 오백 원입니다
여기 테이크아웃도 되는가요?	포장 가능합니다
이거는 맛 괜찮아요?	그럼 베란다 같은 경우 조금 연하게 느껴지실 수 있습니다
초 몇 개 필요하세요?	케이고 초는 9개 주세요
간장 치킨 한 마리 배달 해주세요	감사합니다
여기 기프티콘 대면 되죠?	다 되셨습니다
식사는 혼자서 먹을 수 있는 것도 있나요?	가능하시죠
계산은 어떻게 하실 건가요?	결제해드렸습니다
안심은 잘라 드릴까요?	이유식용이라 다져 주세요
네 배달 장소가 멀어요?	아니오 한 10분 정도 밖에 안걸려요
낱개로는 안 파나요?	7개 한 봉지에는 만 원에 팔아요
소곱창이죠?	소곱창이에요
그것도 홍차에 펄 넣어서 주는거에요?	홍차에 펄 넣어 드리는 것입니다
한번 맛볼 수 있을까요?	잘라드릴 테니 드셔보세요.
보통 사람들 짬뽕시켜먹어요? 아니면 삼선짬뽕시켜먹어요?	요새는 삼선짬뽕 많이 나가요
언제 필요하세요?	내일모레 오전 9시요
아이스 아메카노 한잔 주세요~	4천6백 원 결제 도와드리겠습니다
배달료는 따로 없나요?	배달료는 저희가 부담해요
혹시 할인되는 거 있어요?	아뇨 이거는 행사 제품이라서 따로 할인 안되세요
재료 안 가져오면 얼마예요	쌀하고 안 가져 오면 2만 8천 원이에요.
피지와는 어떤 게 있어요?	라임하고 자몽이 있습니다
아이스 아메리카노랑 머핀 포장되나요?	가능합니다
예약 없이 그냥 와도 되나요?	그냥 오셔도 되요
호주산인가요?	아뇨 국내산입니다.
통밀 빵하고 바게트 또 달달한 슈크림 빵 어떠세요?	슈크림 빵 괜찮은 것 같아요
아 그럼 한라봉 주세요	한라봉은 방금 전에 막 들어온 게 있어서 좋아요
오늘 축구경기가 있어서 배달시간 많이 소요되시는데 괜찮으세요	기다릴께요
우둔살인데 괜찮으세요?	좋습니다.
세트 메뉴로 된 거는 가격이 얼마에요?	짜장면 두 개 있는 세트 메뉴는 18000원이에요
커피는 아이스로 드릴까요?	아이스로 테이크아웃 잔에 주세요
어떤 버거가 잘 나가요?	싸이버거가 제일 잘 나가고요 요즘은 인크레더블 버거랑 치즈 버거도 잘 나가요
양이 너무 많아요	많아요
배달비는 따로 드려야 돼요?	배달비는 따로 없습니다
단체 주문 가능한가요?	물론이죠
아메리카노 한잔 주문 할 수 있을까요?	주문 가능합니다.
요거요 포장 하나 해주세요	포장돼있으니 가실 때 가져가세요
금방 되죠?	금방 돼요
자몽에이드 사이즈업 되나요?	자몽에이드 사이즈업 가능해요
고기패티 수입원 정보은 어디서 확인하죠	저기 메뉴판에 써져있어요
돼지갈비 양념은 직접 하신 거예요?	돼지갈비 양념은 다 직접 해요
생멸치 저거는 뭐해 먹는데?	조림해서 드셔도 돼요
너무 질척하진 않아요?	달고 촉촉하니 맛있어요.
빵이 하루에 몇 번 나오는데요?	빵은 오전에 나오는데, 빵이 모자라면 새로 만들기도 해요
캐러멜 프라푸치노 얼마예요?	6300원입니다
광어랑 연어로 주세요	여기 초밥나왔습니다
그거랑 생맥주도 가져다 주세요	20분 정도 걸립니다
수수떡하고 무지개떡 다해야 된다 그지요?	기본적으로 수수떡하고 무지개떡하고 나눠 먹으려 하면 송편 추가로 해요.
믹스 하나만 타주이소	알겠습니다
폭죽도 함께 드릴까요?	폭죽은 괜찮을 것 같아요
그럼 카페모카로 한 잔 휘핑크림 가득 올려주시고 혹시 커피에 샷 추가되나요?	샷은 500원을 추가로 내시면 가능하십니다
일반적으로 좀 차가운가요?	물냉면은 좀 차가운데 회냉면 비빔냉면은 별로 차갑지는 않아요
9시 넘었는데 지금도 배달 되나요?	됩니다
마카롱은 한 개에 얼마인가요?	마카롱은 하나에 1500원이에요
치즈케잌 없어요?	죄송한데 조각 치즈케잌은 지금 여기 나와있는게 다에요
여기 화장실은 어디예요?	나가셔서 건물 바깥쪽에 있어요
바게트 잘린 것으로 주세요	잘린 것으로 4천 원이에요
시호라면?	시호라면은 우리나라 음식으로 따지면 국밥 비슷한 거예요
혹시 장갑이랑 젓가락 넣어주시는가요?	장갑은 없고 젓가락은 넣어드릴게요
언제쯤 연락드려야되죠?	하루 전이나 한 4~5시간 정도 전에 전화주시면 됩니다
네. 배달해 드릴까요?	여기에 배달할 주소를 적어주세요.
여기 군만두가 서비스로 나오는 군만두랑 똑같아요?	똑같은 거예요
결제는 카드로 하겠습니다	카드 받았어요
그럼 다음에 주문할게요	알겠습니다
꼬리곰탕 하려고 하는데요	꼬리곰탕 할 때 소꼬리는 잘 안 넣는데요
천혜향도 판매하나요?	천혜향은 없고 한라봉은 있어요.
그럼 세울 데는 없어요?	가게 근처 빈자리에 대시면 됩니다
혹시 떡 나오는 시간이 언제예요?	아침에 나오죠
식빵은 다 오늘 구운 거예요?	식빵은 다 오늘 구웠어요
후라이드는 얼마에요?	후라이드하고 다른 거 선택하면 그것도 19000원입니다
할인카드나 적립카드 같은 거 있습니까?	그런 건 없습니다
보통 요리 얼마쯤 해요?	보통 요리가 3만 원 단위로 나가거든요
소고기, 미국산이죠?	소고기는 미국산입니다
김치찌개 끓이려고 하는데 무슨 부위가 맛있어요?	김치찌개에는 주로 목살이나 삼겹살을 찾으세요
피자 빵, 방금 구웠나 봐요	지금 먹으면 더 맛있을 거예요
치즈 케이크는 지금 없나요?	치즈케이크는 지금 다 팔렸습니다
대패삼겹살 국내산이에요?	수입산이에요
인절미 얼마인가요?	떡 종류 상관없이 한 개에 2000원이고 3개에 5000원입니다
뜨거운 걸로 드릴까요?	아이스로요
그러면 계산할 때 현금하고 카드만 돼요?	현금밖에 안돼요
해피포인트 적립 되나요?	가능하세요
제일 큰 사이즈로 바꿔주세요	알겠습니다
뭐 반찬 맛있는 거 있나요?	곤드레 나물이 인기예요
제휴카드로 할인 가능한가요	가능합니다
양념은 따로 파시나요?	아니요, 양념은 집에 가서 하여야죠
그러면 플레인 요거트 하나 주시는데 많이 안달죠?	플레인 요거트 한 잔 오천 오백 원입니다
감자튀김 작은 걸로 주문했는데 큰 걸로 바꿀 수 있나요?	바꿔드릴께요
설에 쓸 떡을 언제까지 주문하면 되죠?	설에 쓰실 떡은 설 하루 전날 무조건 예약마감이에요
가정에서는 얼마나 냉장보관이 가능해요?	보통 냉장고로는 길면 일주일 정도에요
치킨 소스는 두 가지에요?	소스는 조그만 건데 추가하시면 돼요 500원 내시면 돼요
얼마에요?	만 사천 원이요
이 꿀은 얼마에요?	꿀 한 통에 삼만오천 원이에요.
과일 좋은가요?	보시는 것처럼 싱싱하고 맛있어요.
크림치즈 추가해 드릴까요	추가해주세요
이게 더 맛있어요? 요게 많이 나가나요?	이게 더 많이 나가요
카드 결제할게요	알겠습니다
여기 주차할 데는 있어요?	뒤에 주차장 있어요
구워 먹기 좋은 고기 주세요	삼겹살이 구워 먹기에는 괜찮아요
참외도 살게요.	참외랑 같이 사시면 조금 깎아드릴게요.
국물 좀 더 주시겠어요?	국물 더 갖다드릴게요
호주산도 있나요?	국산이 아무래도 더 질 좋고 맛있으니까요
마시고 갈 건데 못마시면 포장돼죠?	포장가능하고 2500원입니다
얼큰 돈가스 같은 경우에는 국물이 들어가나요?	맞아요
네 여기도 체인점이죠	체인점입니다
드시고 가세요?	가지고 갈게요
드시고 가실 건가요?	지금 행사 중인데 케이크 주문하시면 아메리카노 한잔 공짜로 드려요
소고기 부위는 뭐가 제일 맛있어요?	소고기는 안심이 제일 잘 나가요
네 스탬프도 하나 만들어 주세요	번호 입력해 주세요
김치찜용으로 앞다리 있나요?	김치찜에는 앞다릿살 안 넣어요
아메리카노 따뜻한 거 한 잔 주세요	2800원 결제 도와드릴게요
카드 돼요?	카드 결제 가능합니다
아메리카노 한 잔 따뜻하게 해서 주시고, 와플 이런 거는 포장 안 되죠?	플레인 와플만 포장 됩니다
토마토는 박스로 파시는 거예요?	토마토는 소쿠리로도 팔아요
아가씨, 치즈폼 딥초코 스무디는 어떤 재료가 들어가요?	초콜렛이랑 치즈폼이고, 치즈폼은 우유 휘핑크림 밀크폼에다가 치즈가루를 넣은거에요
포장도 가능한가요?	포장도 가능합니다
일요일은 쉬시죠?	토요일 오후부터요
따뜻한 거는 유자레몬티밖에 없나요?	유자레몬티랑 오렌지 자몽주스 종류가 있어요
콜라로 먼저 주세요	알겠습니다
현금으로 결제할 건데 서비스 있나요?	군만두 서비스로 드릴게요
그렇구나 혹시 뭐 온누리 상품권도 결제돼요?	안 돼요
빵이 이렇게 다양해요?	매일 개발하고 있어요
아메리카노 한잔하고 치즈 케이크 하나 주시겠어요?	치즈 케이크는 다 팔렸습니다
인생 짬뽕 하는 거는 어떤 맛이에요?	약간 매콤하게 한 짬뽕이거든요 그게 주 메뉴예요
그러면 클랜즈는 뭐에요?	클랜즈는 착즙주스 같은건데 녹즙같은거라고 생각하시면 돼요
여기서 드시고 가나요, 가져가시나요?	여기서 먹고 가겠습니다.
육천오백 원 결제는 앞쪽에서 도와드릴게요.	여기 있습니다
이 소스도 함께 구입 가능한가요?	불고기용 소스입니다
이 매장에서 블랙 슈거 버블티를 파나요?	저희 매장에서는 블랙 슈거 버블티를 팔지 않습니다
현금 영수증 하나 해주세요	번호 입력해보세요
그면 저는 파스타만 있으면 되는데	파스타만 하시면 6300원입니다
딸기는 두 종류 있어요?	딸기는 두 종류 밖에 없어요
겨울 이여가지고 그래도 짬뽕이 제일 잘 나가죠 ?	짜장면도 잘나가고요
차 가지고 오면 주차는 어디다 해요?	5,000원 이상 구매하시면 매장에서 등록이 돼요
따듯한 물 한잔 있어요?	따듯한 물 한잔 드릴게요
오늘 만들어진 제품인가요?	오늘 만들었어요
저녁에 몇 시까지 주문돼요?	포장하시면 9시 반까지는 가능하고 배달은 9시까지만 돼요
지금 무인 결제기로 결제가 안되는 건가요?	지금 무인결제기 고장으로 카운터에서 도와드리겠습니다
드시고 가세요?	가지고 갈 거예요
휘핑크림 올려드릴까요	알겠습니다
그거 주문하면 오는데 시간이 얼마나 걸리나요?	50분 걸립니다
지금 있는 거는 떡국 떡 이고 옆에 있는 거는 뭐예요	쑥떡이요
여기 장사하신지 얼마나 되셨어요?	6년 됬어요
반찬 그거도 배달되는가요? 아까 배달료 3천 원 해가지고	같이 돼요 퀵비는 부담하셔야 하고요
죄송한데 물 조금만 주시겠어요?	뜨거울 거예요
생일떡 맞추고 싶어서 왔는데 가능한가요?	가능합니다
팥 앙금 많이 달아요?	팥앙금은 많이 달아요
돼지고기 덩어리 삶아서 먹는 걸 뭐라고 하죠?	수육이에요
그거 우유 들어가는 거 맞죠?	우유는 안 들어가고 본사에서 나오는 베이스가 들어가요
더치 커피는 큰 사이즈가 얼마예요?	제일 큰 사이즈 더치 커피는 28500원이에요
포장해갖고 오려면	전화 주시면 되고요
그러면 한 여섯시나 여섯시 반쯤 되가지고 주문을 넣으면 그때 가능한가요?	가능은 한데 양이 조금 있어야 가능하지요
삼겹살 한 근, 얼마인가요?	삼겹살 한 근, 2만 원에 드릴게요
맥런치세트 이벤트 가격 얼마인가요?	3900원입니다
머핀은 얼마인가요?	4000원입니다
이거 국들은 다 매운 거죠?	추어탕은 안 매워요
제가 시킨 거랑 똑같은 거예요?	저거는 소스가 뿌려져서 나와요 시키신 거는 소스 따로 나와요
물 따뜻한 거 있어요?	드릴게요
생크림 추가는 따로 500원 받고 있는데 괜찮으신가요?	올려주세요
국물 이게 라면 들어가는 육수예요?	라면에 제일 기본 되는 거예요
곰탕에 고기는 빼고요?	곰탕 안에 고기 조금 들었어요
휘핑크림 추가되나요?	당연하죠
몇 시부터 몇 시까지 하시나요?	8시부터 11시까지 합니다
이유식으로 할만한 다른 부위는 어떤 게 괜찮아요?	설도 부위도 부드러워서 괜찮아요
오늘 카드기가 고장났는데 혹시 현금은 없으세요?	떡볶이 2인분이랑 순대 김밥 1인분씩 해서 총 10000원입니다
그러면 소고기 필라프 한 개랑 콩나물 봉골레	19800원이요
네 어디로 갖다 드릴까요?	저희 집으로요
그 사과는 어디 건가요?	문경에서 재배한 사과예요.
카페라떼 아이스로 하나 주시고 사이즈 있나요?	사이즈는 따로 없어요
얼마나 걸리나요?	1시간 정도 예상됩니다
식빵 있어요?	우유 식빵 있어요
안에 보니까 골이랑 살도 많이 붙었던데요. 그런 건 뭐에요?	그건 잡뼈에요. 고기 별로 없고 고기 다 발라내고 조금 붙어 있는 살이에요
소고기 있나요?	이유식 만들 거면 안심으로 하시면 돼요
치즈돈가스 얼마예요?	10000원 입니다
저거는 패티가 소고기?	다 소고기에요
여기서 제일 맛있게 하는게 어떤 거에요?	아무거나 해도 비슷해요
아네 백숙으로 해주세요	맛있게 해드리겠습니다
회원카드는 충전해서 사용하는거에요?	교통카드처럼 만 원이면 만 원 충전해서 사용하면 됩니다
영수증 줄 수 있나요?	영수증 드릴게요
딸기도 나왔나요?	딸기는 제철이 아니라 아직 안 나왔어요.
국물 좀 더 주시면 안 될까요?	더 드릴게요
그럼 불고기는 소고기가 들어가나요?	불고기는 돼지고기가 들어가고요 소고기는 찌개랑 짜글이에 들어가요
바게트 말고 다른 빵 어떤 게 잘 나가요?	요즘은 앙버터 잘 나가고 있어요
오이지무침 얼마인가요?	한 팩에 3천 원이에요
육회할 때 소고기 같은거 어디서 사요?	육회 소고기는 건너편 가게에서 사시면 돼요
돌잔치 준비때문에 떡을 돌리려고 하거든요	아 많이 주문하시려고 하는군요
